,Document Number,Requested Pickup Date,Doner,Doner Address,Doner City,Doner State,Receiver,Receiver Address,Receiver City,Receiver State,Actual Freight Cost,Shipping Method Code,Transaction Year,Year 2018,Year 2019,Year 2020,Year 2021,Transaction Month,Season,Spring,Summer,Autumn,Winter,Miles,Route Highway Density,Doner Highway Density,Doner State Area,Receiver Highway Density,Receiver State Area,Diesel Price,Total Gross Weight,Case,Carton,Bag,Totes,Box,Crate,Bulk box,Bin,Pallet,LB,FRUITS Gross Weight,FRUITS Pack,FRUITS Size,FRUITS Units,FRUITS Item Gross Weight,FRUITS Quantity,APPLE,APRICOT,BANANA,CANTALOUPE,CHERRY,CITRUS,GRAPE,GRAPEFRUIT,HONEYDEW,KIWI,LEMON,LIME,MANDARIN,MANGO,MELON,ORANGE,PEACH,PEAR,PERSIMMON,PINEAPPLE,PLANTAIN,PLUM,"PRODUCE, BOXES","STONE FRUIT, MIXED",STRAWBERRY,TANGERINE,WATERMELON,VEGETABLES Gross Weight,VEGETABLES Pack,VEGETABLES Size,VEGETABLES Units,VEGETABLES Item Gross Weight,VEGETABLES Quantity,ASPARAGUS,BEAN,BEET,BOK CHOY,BROCCOLI,BRUSSEL SPROUT,CABBAGE,CARROT,CAULIFLOWER,CELERY,CHARD,CORN,CUCUMBER,EGGPLANT,GREENS,"GREENS, COLLARD","GREENS, MUSTARD",KALE,LETTUCE,ONION,PARSNIP,PEPPER,POTATO,"PRODUCE, ASSORTED VEGETABLE",PUMPKIN,RADISH,RUTABAGA,SQUASH,"SQUASH, HARD/WINTER","SQUASH, SOFT/SUMMER",SWEET POTATO,TOMATILLO,TOMATO,TURNIP,VEGETABLE,Donation Date
4553,PR45601476,2020/6/1,Chesapeake Farms,2913 Sandy Cross Rd,Nashville,North Carolina,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,1317.0,1,2020,0,0,1,0,6,Summer,0,1,0,0,600.0,3.759383505369867,2.91,125841.9244,4.77,105765.1992,2.386,38400.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38400.0,1.0,40.0,Carton,40.0,960.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2020/5/19
4554,PR46043358,2020/6/16,"Deal Farms, Inc",13487 Clito Rd,Statesboro,Georgia,"Brooklyn Park, MN Food Bank (FB)",7101 Winnetka Avenue N.,Brooklyn Park,Minnesota,1916.19,1,2020,0,0,1,0,6,Summer,0,1,0,0,1359.0,1.451858823562178,1.8,148666.6667,1.2,205500.0,2.425,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/6/12
4555,PR18763581,2018/2/27,Community Food Bank of Southern Arizona,555 W. Gold Hill Rd. #26,Nogales,Arizona,Grove City Cluster,6325 Sandburg Rd Ste 1700,Golden Valley,Minnesota,3383.11,1,2018,1,0,0,0,2,Spring,1,0,0,0,1688.0,0.9935207465294218,0.85,295647.0588,1.2,205500.0,2.992,36000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,1.0,40.0,Case,40.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2018/2/22
4556,PR23028251,2018/6/22,Hendrix Produce,29252 Hwy 129,Metter,Georgia,"Orlando, Florida Food Bank (FB)",320 North St,Daytona Beach,Florida,1852.88,1,2018,1,0,0,0,6,Summer,0,1,0,0,364.0,2.311896905230353,1.8,148666.6667,2.86,138846.1538,3.216,40000.0,0,0,0,0,0,0,0,1,0,0,20000.0,1.0,1000.0,Bin,1000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,1.0,50.0,Bag,50.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/6/18
4557,PR48836764,2020/12/1,Feeding Washington,2550 Borton Rd,Yakima,Washington,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,4308.72,1,2020,0,0,1,0,12,Winter,0,0,0,1,1572.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.526,37044.0,0,1,0,0,0,0,0,0,0,0,37044.0,1.0,36.0,Carton,36.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/11/23
4558,PR44763775,2020/4/17,Feeding Washington,400 N Main St.,Payette,Idaho,"El Paso, Texas Food Bank (FB)",9541 Plaza Cir,El Paso,Texas,2042.71,1,2020,0,0,1,0,4,Summer,0,1,0,0,1273.0,1.1103523443606262,0.64,214531.25,1.26,674285.7143,2.48,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,25.0,Bag,25.0,1600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/14
4559,PR45425512,2020/5/26,"Generation Facilities, LLC",3309 East First Street,Vidalia,Georgia,"Little Rock, Arkansas Food Bank (FB)",4301 W 65th St,Little Rock,Arkansas,1524.28,1,2020,0,0,1,0,5,Summer,0,1,0,0,697.0,1.5047413364757132,1.8,148666.6667,1.18,135169.4915,2.386,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/11
4560,PR43500530,2020/1/31,Torrey Farms Inc,4270 State Route 364,Penn Yan,New York,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,2612.52,1,2020,0,0,1,0,1,Spring,1,0,0,0,1476.0,1.7629326419937894,4.54,122114.5374,1.26,674285.7143,2.9560000000000004,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/1/29
4561,PR43622158,2020/2/7,California Association of Food Banks,1442 I St.,Reedley,California,"Louisville, CO Food Bank (FB)",650 S Taylor Ave Ste A,Louisville,Colorado,3695.18,1,2020,0,0,1,0,2,Spring,1,0,0,0,1334.0,1.6675224223177478,2.21,403348.4163,0.85,267647.0588,2.91,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/2/5
4562,PR21981794,2018/5/31,California Association of Food Banks,1300 I St,Reedley,California,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,6020.43,1,2018,1,0,0,0,5,Summer,0,1,0,0,2143.0,2.517288970403463,2.21,403348.4163,3.38,143668.6391,3.285,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/5/18
4563,PR19059844,2018/3/3,Sterman Masser Inc.,2 Fearnot Rd,Sacramento,Pennsylvania,"Washington, DC Food Bank (FB)",4900 Puerto Rico Ave NE,Washington,District of Columbia,1000.0,0,2018,1,0,0,0,3,Spring,1,0,0,0,168.0,4.956903997832832,4.93,115821.50099999999,24.66,158.15085159999998,2.992,40000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,10.0,Case,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/2/28
4564,PR40120289,2019/11/7,California Association of Food Banks,6011 E. Pine St.,Lodi,California,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,3628.48,1,2019,0,1,0,0,11,Winter,0,0,0,1,2083.0,2.517288970403463,2.21,403348.4163,3.38,143668.6391,3.073,41800.0,0,0,0,1,0,0,0,0,0,0,41800.0,1.0,950.0,Totes,950.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/8/15
4565,PR47292724,2020/8/20,"Hollar & Greene Produce., Inc.",590 Oak Grove Church Rd,Mount Airy,North Carolina,Philadelphia Co-op,"6700 Essington Ave, Unit C-5",Philadelphia,Pennsylvania,2368.0,1,2020,0,0,1,0,8,Autumn,0,0,1,0,472.0,3.878120979137623,2.91,125841.9244,4.93,115821.50099999999,2.426,40250.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40250.0,1.0,50.0,Bag,50.0,805.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/8/17
4566,PR20086369,2018/4/3,Community Food Bank of Southern Arizona,2636 N Donna Ave,Nogales,Arizona,"Plano, TX Food Bank (FB)",4202 Dan Morton Dr,Dallas,Texas,2599.0,1,2018,1,0,0,0,4,Summer,0,1,0,0,1001.0,1.1350271178892286,0.85,295647.0588,1.26,674285.7143,3.043,40500.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,1.0,45.0,Case,45.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2018/4/3
4567,PR41837438,2019/11/29,Feeding Washington,5200 W Chestnut Ave,Yakima,Washington,"Grove City, Ohio Food Bank (FB)",3960 Brookham Dr,Grove City,Ohio,5050.35,1,2019,0,1,0,0,11,Winter,0,0,0,1,2349.0,2.6546756063976202,1.35,171481.4815,4.77,105765.1992,3.07,37044.0,0,1,0,0,0,0,0,0,0,0,37044.0,1.0,36.0,Carton,36.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/10/29
4568,PR44830837,2020/4/28,Gumz Muck Farms LLC,N570 6th Ct,Endeavor,Wisconsin,"Louisville, KY Food Bank (FB)",5803 Fern Valley Rd,Louisville,Kentucky,1260.02,1,2020,0,0,1,0,4,Summer,0,1,0,0,502.0,2.297301908905213,1.96,140357.1429,2.76,102318.8406,2.399,38400.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38400.0,16.0,3.0,Bag,48.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/20
4569,PR41044454,2019/9/30,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,"Lexington, Kentucky Food Bank (FB)",1270 Enterprise Dr,Winchester,Kentucky,1650.0,0,2019,0,1,0,0,9,Autumn,0,0,1,0,654.0,3.728500668256216,4.54,122114.5374,2.76,102318.8406,3.0660000000000003,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,10.0,5.0,Bag,50.0,680.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/11
4570,PR39689637,2019/8/12,Feeding Washington,14068 Sunny Slope Road,Caldwell,Idaho,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,3200.0,0,2019,0,1,0,0,8,Autumn,0,0,1,0,1472.0,0.913979614612008,0.64,214531.25,1.2,205500.0,3.011,42294.0,0,1,0,0,0,0,0,0,0,0,42294.0,1.0,38.0,Carton,38.0,1113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/8/6
4571,PR42034698,2019/11/11,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Kansas City, Missouri Food Bank (FB)",3801 Topping Ave,Kansas City,Missouri,1508.94,1,2019,0,1,0,0,11,Winter,0,0,0,1,747.0,2.2526236603509004,2.9,146275.8621,1.72,177790.6977,3.073,29520.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29520.0,1.0,41.0,Carton,41.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/11/8
4572,PR42899924,2020/1/7,Yuma Community Food Bank,2325 S Engler Ave,Yuma,Arizona,"Houston, Texas Food Bank (FB)",535 Portwall St,Houston,Texas,3600.0,1,2020,0,0,1,0,1,Spring,1,0,0,0,1304.0,1.1350271178892286,0.85,295647.0588,1.26,674285.7143,3.0639999999999996,40800.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,1.0,40.0,Box,40.0,1020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/1/6
4573,PR25053367,2018/8/13,"Hollar & Greene Produce., Inc.",590 Oak Grove Church Rd,Mount Airy,North Carolina,"Kingsport, Tennessee Food Bank (FB)",1020 Jericho Dr,Kingsport,Tennessee,1149.0,1,2018,1,0,0,0,8,Autumn,0,0,1,0,146.0,2.7216269867054415,2.91,125841.9244,2.5,106960.0,3.217,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/8/10
4574,PR41208067,2019/9/24,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Milwaukee, WI Food Bank (FB)",1700 W Fond du Lac Ave,Milwaukee,Wisconsin,1108.04,1,2019,0,1,0,0,9,Autumn,0,0,1,0,439.0,2.4397050862094543,2.9,146275.8621,1.96,140357.1429,3.0660000000000003,28080.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28080.0,1.0,39.0,Carton,39.0,240.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/23
4575,PR48917728,2020/12/5,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Nashville, Tennessee Food Bank (FB)",331 Great Circle Rd,Nashville,Tennessee,1961.44,1,2020,0,0,1,0,12,Winter,0,0,0,1,533.0,2.7310507854408668,2.9,146275.8621,2.5,106960.0,2.526,29520.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29520.0,1.0,41.0,Carton,41.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/1
4576,PR46379435,2020/7/1,Ken Corbett,972 GA-376,Lake Park,Georgia,"Raleigh, North Carolina Food Bank (FB)",1924 Capital Blvd,Raleigh,North Carolina,2223.75,1,2020,0,0,1,0,7,Autumn,0,0,1,0,495.0,2.308853058202155,1.8,148666.6667,2.91,125841.9244,2.437,40000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Box,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/6/30
4577,PR33185736,2019/3/9,"Food Bank of the Rio Grande Valley, Inc.",4910 North Highway 281,Edinburg,Texas,"Detroit, Michigan Food Bank (FB)",2131 Beaufait St,Detroit,Michigan,4200.0,1,2019,0,1,0,0,3,Spring,1,0,0,0,1684.0,1.552351507484015,1.26,674285.7143,2.9,146275.8621,3.0789999999999997,42651.0,0,0,0,0,0,0,0,1,0,0,42651.0,1.0,677.0,Bin,677.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/3/8
4578,PR45492530,2020/5/29,Feeding Washington,3965 E Sunnyside Rd,Ammon,Idaho,"Tyler, Texas Food Bank (FB)",3201 Robertson Rd,Tyler,Texas,3874.48,1,2020,0,0,1,0,5,Summer,0,1,0,0,1502.0,1.1103523443606262,0.64,214531.25,1.26,674285.7143,2.386,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,5.0,10.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/14
4579,PR30771085,2019/1/28,California Association of Food Banks,1300 I St,Reedley,California,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,4630.08,1,2019,0,1,0,0,1,Spring,1,0,0,0,2184.0,2.3202711982724256,2.21,403348.4163,2.8,92714.28571,2.965,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/1/9
4580,PR41074724,2019/11/7,Feeding Washington,5200 W Chestnut Ave,Yakima,Washington,"Grove City, Ohio Food Bank (FB)",3960 Brookham Dr,Grove City,Ohio,5050.35,1,2019,0,1,0,0,11,Winter,0,0,0,1,2349.0,2.6546756063976202,1.35,171481.4815,4.77,105765.1992,3.073,37044.0,0,1,0,0,0,0,0,0,0,0,37044.0,1.0,36.0,Carton,36.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/12
